customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,service_count,avg_monthly_spend
C3476-5928,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),117.76,5077.35,No,25-48 months,5,118.07790697674419
C3477-5781,Male,1,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,94.81,2461.72,Yes,25-48 months,5,94.68153846153845
C3478-4685,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.83,5099.97,Yes,49-72 months,5,104.08102040816327
C3479-8012,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,107.78,869.99,Yes,0-12 months,6,108.74875
C3480-8190,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.46,209.2,No,0-12 months,2,41.839999999999996
C3481-3211,Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.53,317.53,No,0-12 months,1,45.36142857142857
C3482-8158,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),110.37,1988.86,No,13-24 months,2,110.49222222222221
C3483-3076,Male,1,No,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.72,3087.93,No,25-48 months,2,71.81232558139534
C3484-4668,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,104.73,1670.27,No,13-24 months,3,104.391875
C3485-1244,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,99.92,4188.13,No,25-48 months,4,99.71738095238095
C3486-4063,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),87.27,2514.18,No,25-48 months,4,86.69586206896551
C3487-9625,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,114.45,8220.65,No,49-72 months,6,114.17569444444445
C3488-4982,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),71.56,2081.49,Yes,25-48 months,2,71.7755172413793
C3489-7389,Male,0,No,No,14,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.7,1322.77,No,13-24 months,5,94.48357142857142
C3490-1971,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.0,3795.99,No,25-48 months,4,99.89447368421052
C3491-6719,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,94.7,2584.63,No,25-48 months,3,95.72703703703704
C3492-4343,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),114.09,926.4,No,0-12 months,4,115.8
C3493-7695,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),114.98,2535.71,Yes,13-24 months,5,115.25954545454546
C3494-9351,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.01,1877.17,No,13-24 months,4,85.3259090909091
C3495-5783,Female,0,No,No,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.79,2054.43,No,13-24 months,3,89.32304347826086
C3496-1925,Female,1,Yes,Yes,9,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),69.63,612.53,No,0-12 months,3,68.05888888888889
C3497-5284,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,113.17,8162.37,No,49-72 months,6,113.36625
C3498-2107,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.29,524.39,No,0-12 months,6,104.878
C3499-5045,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,134.02,8680.96,No,49-72 months,5,133.55323076923077
C3500-1550,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,113.47,2836.29,Yes,25-48 months,4,113.4516
C3501-6763,Male,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,188.15,No,0-12 months,0,17.104545454545455
C3502-3793,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,48.21,3462.33,No,49-72 months,2,48.087916666666665
C3503-2813,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.63,81.54,Yes,0-12 months,3,81.54
C3504-1155,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.59,539.4,Yes,0-12 months,1,49.03636363636363
C3505-8991,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.23,633.81,No,13-24 months,1,30.18142857142857
C3506-8533,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.28,980.19,Yes,0-12 months,4,81.6825
C3507-8304,Male,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,122.45,2807.13,No,13-24 months,4,122.04913043478261
C3508-1523,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.94,3830.36,No,25-48 months,5,95.759
C3509-4145,Male,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.96,325.83,No,0-12 months,1,46.54714285714285
C3510-9741,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),109.41,3417.07,No,25-48 months,5,110.22806451612904
C3511-6206,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.6,2882.89,Yes,25-48 months,2,67.0439534883721
C3512-2156,Male,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.21,301.31,No,0-12 months,1,37.66375
C3513-2269,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.34,1139.67,Yes,25-48 months,1,39.298965517241385
C3514-3367,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,106.41,2336.12,No,13-24 months,4,106.18727272727273
C3515-9750,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.52,612.42,No,0-12 months,2,68.04666666666667
C3516-2526,Male,1,Yes,No,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,81.7,798.27,No,0-12 months,3,79.827
C3517-9125,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,110.88,1231.62,No,0-12 months,4,111.96545454545453
C3518-7101,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),111.23,1767.64,No,13-24 months,3,110.4775
C3519-9296,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.41,1759.21,No,13-24 months,5,103.48294117647059
C3520-8433,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,108.09,7223.96,No,49-72 months,5,107.82029850746268
C3521-3989,Male,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,73.23,2410.46,No,25-48 months,3,73.04424242424243
C3522-8450,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,2790.99,No,25-48 months,3,84.57545454545453
C3523-2522,Female,0,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.99,2687.38,Yes,25-48 months,5,95.97785714285715
C3524-3618,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.02,1189.08,No,25-48 months,2,41.002758620689654
C3525-2905,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.37,3908.05,Yes,25-48 months,5,111.65857142857143
C3526-2198,Female,1,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.88,574.52,Yes,0-12 months,2,71.815
C3527-1809,Male,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,76.28,1738.13,Yes,13-24 months,4,75.5708695652174
C3528-2686,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.61,469.43,Yes,0-12 months,2,42.67545454545455
C3529-2080,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.76,2259.57,No,49-72 months,1,44.305294117647065
C3530-4423,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.22,360.28,No,13-24 months,1,24.018666666666665
C3531-1641,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.95,3401.98,No,25-48 months,3,94.49944444444445
C3532-1551,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.79,4858.14,No,25-48 months,5,118.49121951219513
C3533-9907,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,109.09,3413.6,No,25-48 months,2,110.11612903225806
C3534-1789,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,100.65,2837.93,Yes,25-48 months,5,101.35464285714285
C3535-1666,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),87.59,2197.53,No,25-48 months,4,87.9012
C3536-1270,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),115.26,4847.4,No,25-48 months,3,115.41428571428571
C3537-2192,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,108.82,1313.22,No,0-12 months,5,109.435
C3538-5750,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),118.18,3899.48,No,25-48 months,4,118.16606060606061
C3539-8444,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.1,311.45,No,0-12 months,6,103.81666666666666
C3540-7613,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,116.39,1619.32,No,13-24 months,4,115.66571428571429
C3541-6221,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,125.43,2007.99,Yes,13-24 months,4,125.499375
C3542-1765,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,88.96,No,0-12 months,0,14.826666666666666
C3543-7968,Female,0,No,Yes,28,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.29,2418.34,No,25-48 months,3,86.36928571428572
C3544-1335,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.06,1126.41,No,13-24 months,4,86.64692307692309
C3545-6677,Male,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),96.14,5682.81,No,49-72 months,4,96.31881355932204
C3546-4683,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.5,2112.37,Yes,13-24 months,5,105.6185
C3547-8938,Male,0,No,No,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.85,3527.13,No,25-48 months,5,88.17825
C3548-3767,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.95,1445.02,No,49-72 months,2,27.788846153846155
C3549-6745,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.23,3576.34,Yes,25-48 months,2,99.34277777777778
C3550-4959,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,1813.11,No,13-24 months,4,100.72833333333332
C3551-5698,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),99.51,2472.23,No,25-48 months,3,98.8892
C3552-9448,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),89.3,537.49,No,0-12 months,5,89.58166666666666
C3553-7414,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.75,1915.29,No,25-48 months,2,47.88225
C3554-4730,Female,0,No,No,49,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.19,4076.32,No,49-72 months,2,83.19020408163266
C3555-5026,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,134.78,2295.16,No,13-24 months,6,135.00941176470587
C3556-7340,Female,1,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.91,1515.14,No,13-24 months,2,84.17444444444445
C3557-4114,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),117.41,6017.77,No,49-72 months,5,117.99549019607844
C3558-2510,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,103.7,722.34,No,0-12 months,3,103.19142857142857
C3559-5208,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,98.95,1285.71,No,13-24 months,3,98.90076923076923
C3560-1613,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.42,531.78,No,13-24 months,1,37.98428571428571
C3561-2527,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,99.87,326.0,Yes,0-12 months,3,108.66666666666667
C3562-4785,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,84.31,2860.84,Yes,25-48 months,2,84.14235294117647
C3563-8168,Male,0,No,No,17,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.14,1603.68,No,13-24 months,3,94.33411764705883
C3564-8031,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),128.29,2193.11,No,13-24 months,6,129.0064705882353
C3565-3346,Female,1,No,No,27,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.87,2599.14,Yes,25-48 months,3,96.26444444444444
C3566-4796,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.51,513.54,Yes,0-12 months,4,102.708
C3567-2381,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),115.11,2642.38,No,13-24 months,4,114.88608695652174
C3568-7796,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.51,409.11,Yes,0-12 months,1,81.822
C3569-3216,Female,1,No,No,34,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),85.55,2931.75,No,25-48 months,4,86.2279411764706
C3570-8194,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,69.33,3861.64,No,49-72 months,2,68.95785714285714
C3571-8577,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),95.5,3816.39,Yes,25-48 months,2,95.40975
C3572-7201,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.92,1390.3,No,13-24 months,5,99.30714285714285
C3573-3971,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.69,1669.85,No,25-48 months,2,45.13108108108108
C3574-9575,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,112.62,2237.45,No,13-24 months,4,111.87249999999999
C3575-7173,Male,1,Yes,No,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,46.81,1225.61,Yes,25-48 months,1,47.13884615384615
C3576-6811,Female,0,Yes,Yes,35,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.74,2574.87,No,25-48 months,2,73.56771428571429
C3577-8706,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.48,0.0,No,0-12 months,2,44.48
C3578-8932,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),103.88,439.41,Yes,0-12 months,4,109.8525
C3579-1699,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.02,2408.02,Yes,13-24 months,4,114.66761904761904
C3580-8933,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,118.23,1296.59,Yes,0-12 months,5,117.87181818181817
C3581-7884,Male,0,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.41,1832.25,No,13-24 months,3,76.34375
C3582-2858,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.21,2804.71,Yes,25-48 months,3,103.87814814814816
C3583-3768,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.76,921.0,No,13-24 months,2,61.4
C3584-7773,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),100.37,1814.1,No,13-24 months,4,100.78333333333333
C3585-2949,Male,1,No,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.96,751.38,Yes,0-12 months,4,83.48666666666666
C3586-5071,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),107.69,3220.02,No,25-48 months,4,107.334
C3587-7199,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.19,1940.84,No,25-48 months,1,44.11
C3588-6853,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.3,423.42,Yes,0-12 months,3,84.684
C3589-9187,Male,1,Yes,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.51,4070.72,No,25-48 months,6,96.92190476190476
C3590-2003,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,124.74,4121.04,Yes,25-48 months,5,124.88
C3591-3654,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.19,3643.1,No,25-48 months,5,91.0775
C3592-9862,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.89,6197.37,No,49-72 months,3,108.7257894736842
C3593-6118,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,113.48,1723.41,No,13-24 months,4,114.894
C3594-3238,Female,1,No,No,51,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,93.35,4816.17,Yes,49-72 months,4,94.43470588235294
